DialogId,LineId,PortraitType,PortraitArgs,CustomAvatarId,AvatarReactionType,MSWAvatarFaceAccRUID,EffectRUID,EffectSoundRUID,IsPhoneCall,UseMaterialId,NameKey,ContentKey,ChildIds,ChildContentKeys,SoundRuid
Stage063,Stage063_12,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_12,Stage063_13,,
Stage063,Stage063_13,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage063_13,Stage063_14,,
Stage063,Stage063_14,MSWAvatar,,,Stunned,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_14,Stage063_15,,
Stage063,Stage063_15,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage063_15,Stage063_16,,
Stage063,Stage063_16,MSWAvatar,,,Oops,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_16,Stage063_17,,
Stage063,Stage063_17,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage063_17,Stage063_18,,
Stage063,Stage063_18,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage063_18,Stage063_19,,
Stage063,Stage063_19,CustomAvatar,,10010,Shine,,,,,,DialogName24,DialogContentsStage063_19,Stage063_20,,
Stage063,Stage063_20,MSWAvatar,,,Troubled,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_20,Stage063_21,,
Stage063,Stage063_21,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage063_21,Stage063_22,,
Stage063,Stage063_22,MSWAvatar,,,Stunned,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_22,Stage063_23,,
Stage063,Stage063_23,CustomAvatar,,10010,Smile,,,,,,DialogName24,DialogContentsStage063_23,Stage063_24,,
Stage063,Stage063_24,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_24,Stage063_25,,
Stage063,Stage063_25,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage063_25,Stage063_26,,
Stage063,Stage063_26,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage063_26,,,
Stage064,Stage064_1,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_1,Stage064_2,,
Stage064,Stage064_2,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage064_2,Stage064_3,,
Stage064,Stage064_3,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage064_3,Stage064_4,,
Stage064,Stage064_4,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage064_4,Stage064_5,,
Stage064,Stage064_5,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_5,Stage064_6,,
Stage064,Stage064_6,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_6,Stage064_7,,
Stage064,Stage064_7,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage064_7,Stage064_8,,
Stage064,Stage064_8,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage064_8,Stage064_9,,
Stage064,Stage064_9,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_9,Stage064_10,,
Stage064,Stage064_10,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage064_10,Stage064_11,,
Stage064,Stage064_11,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_11,Stage064_12,,
Stage064,Stage064_12,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage064_12,Stage064_13,,
Stage064,Stage064_13,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage064_13,Stage064_14,,
Stage064,Stage064_14,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage064_14,Stage064_15,,
Stage064,Stage064_15,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage064_15,Stage064_16,,
Stage064,Stage064_16,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage064_16,Stage064_17,,
Stage064,Stage064_17,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage064_17,Stage064_18,,
Stage064,Stage064_18,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage064_18,Stage064_19,,
Stage064,Stage064_19,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage064_19,Stage064_20,,
Stage064,Stage064_20,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage064_20,Stage064_21,,
Stage064,Stage064_21,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage064_21,Stage064_22,,
Stage064,Stage064_22,CustomAvatar,,10004,Wink,,,,,,DialogName21,DialogContentsStage064_22,Stage064_23,,
Stage064,Stage064_23,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage064_23,Stage064_24,,
Stage064,Stage064_24,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage064_24,,,
Stage065,Stage065_1,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_1,Stage065_2,,
Stage065,Stage065_2,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage065_2,Stage065_3,,
Stage065,Stage065_3,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_3,Stage065_4,,
Stage065,Stage065_4,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage065_4,Stage065_5,,
Stage065,Stage065_5,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_5,Stage065_6,,
Stage065,Stage065_6,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage065_6,Stage065_7,,
Stage065,Stage065_7,MSWAvatar,,,Hit,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_7,Stage065_8,,
Stage065,Stage065_8,CustomAvatar,,10010,Hit,,,,,,DialogName24,DialogContentsStage065_8,Stage065_9,,
Stage065,Stage065_9,MSWAvatar,,,Hit,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_9,Stage065_10,,
Stage065,Stage065_10,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage065_10,Stage065_11,,
Stage065,Stage065_11,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_11,Stage065_12,,
Stage065,Stage065_12,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage065_12,Stage065_13,,
Stage065,Stage065_13,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_13,Stage065_14,,
Stage065,Stage065_14,CustomAvatar,,10010,Hit,,,,,,DialogName24,DialogContentsStage065_14,Stage065_15,,
Stage065,Stage065_15,MSWAvatar,,,Hit,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_15,Stage065_16,,
Stage065,Stage065_16,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage065_16,Stage065_17,,
Stage065,Stage065_17,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_17,Stage065_18,,
Stage065,Stage065_18,CustomAvatar,,10010,Hit,,,,,,DialogName24,DialogContentsStage065_18,Stage065_19,,
Stage065,Stage065_19,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage065_19,Stage065_20,,
Stage065,Stage065_20,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage065_20,,,
Stage066,Stage066_1,MSWAvatar,,,Cheers,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage066_1,Stage066_2,,
Stage066,Stage066_2,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage066_2,Stage066_3,,
Stage066,Stage066_3,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage066_3,Stage066_4,,
Stage066,Stage066_4,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage066_4,Stage066_5,,
Stage066,Stage066_5,MSWAvatar,,,Angry,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage066_5,Stage066_6,,
Stage066,Stage066_6,MSWAvatar,,,Glitter,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage066_6,Stage066_7,,
Stage066,Stage066_7,CustomAvatar,,10010,Bewildered,,,,,,DialogName24,DialogContentsStage066_7,Stage066_8,,
Stage066,Stage066_8,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage066_8,Stage066_9,,
Stage066,Stage066_9,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage066_9,Stage066_10,,
Stage066,Stage066_10,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage066_10,Stage066_11,,
Stage066,Stage066_11,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage066_11,Stage066_12,,
Stage066,Stage066_12,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage066_12,Stage066_13,,
Stage066,Stage066_13,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage066_13,Stage066_14,,
Stage066,Stage066_14,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage066_14,Stage066_15,,
Stage066,Stage066_15,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage066_15,Stage066_16,,
Stage066,Stage066_16,CustomAvatar,,10010,Bewildered,,,,,,DialogName24,DialogContentsStage066_16,Stage066_17,,
Stage066,Stage066_17,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage066_17,Stage066_18,,
Stage066,Stage066_18,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage066_18,Stage066_19,,
Stage066,Stage066_19,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage066_19,Stage066_20,,
Stage066,Stage066_20,CustomAvatar,,10010,Smile,,,,,,DialogName24,DialogContentsStage066_20,Stage066_21,,
Stage066,Stage066_21,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage066_21,Stage066_22,,
Stage066,Stage066_22,CustomAvatar,,10010,Wink,,,,,,DialogName24,DialogContentsStage066_22,Stage066_23,,
Stage066,Stage066_23,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage066_23,Stage066_24,,
Stage066,Stage066_24,CustomAvatar,,10010,Bewildered,,,,,,DialogName24,DialogContentsStage066_24,Stage066_25,,
Stage066,Stage066_25,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage066_25,,,
Stage070,Stage070_1,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage070_1,Stage070_2,,
Stage070,Stage070_2,MSWAvatar,,,Cheers,,,,,,DialogName3,DialogContentsStage070_2,Stage070_3,,
Stage070,Stage070_3,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage070_3,Stage070_4,,
Stage070,Stage070_4,MSWAvatar,,,Cheers,,,,,,DialogName3,DialogContentsStage070_4,Stage070_5,,
Stage070,Stage070_5,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage070_5,Stage070_6,,
Stage070,Stage070_6,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage070_6,Stage070_7,,
Stage070,Stage070_7,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage070_7,Stage070_8,,
Stage070,Stage070_8,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage070_8,Stage070_9,,
Stage070,Stage070_9,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage070_9,Stage070_10,,
Stage070,Stage070_10,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage070_10,Stage070_11,,
Stage070,Stage070_11,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage070_11,Stage070_12,,
Stage070,Stage070_12,CustomAvatar,,10009,Idle,,,,,,DialogName1,DialogContentsStage070_12,Stage070_13,,
Stage070,Stage070_13,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage070_13,Stage070_14,,
Stage070,Stage070_14,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage070_14,Stage070_15,,
Stage070,Stage070_15,CustomAvatar,,10009,Idle,,,,,,DialogName1,DialogContentsStage070_15,Stage070_16,,
Stage070,Stage070_16,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage070_16,Stage070_17,,
Stage070,Stage070_17,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage070_17,Stage070_18,,
Stage070,Stage070_18,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage070_18,,,
Stage071,Stage071_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage071_1,Stage071_2,,
Stage071,Stage071_2,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage071_2,Stage071_3,,
Stage071,Stage071_3,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage071_3,Stage071_4,,
Stage071,Stage071_4,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage071_4,Stage071_5,,
Stage071,Stage071_5,MSWAvatar,,,Hum,,,,,,DialogName3,DialogContentsStage071_5,Stage071_6,,
Stage071,Stage071_6,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage071_6,Stage071_7,,
Stage071,Stage071_7,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage071_7,Stage071_8,,
Stage071,Stage071_8,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage071_8,Stage071_9,,
Stage071,Stage071_9,MSWAvatar,,,Shine,,,,,,DialogName3,DialogContentsStage071_9,Stage071_10,,
Stage071,Stage071_10,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage071_10,Stage071_11,,
Stage071,Stage071_11,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage071_11,Stage071_12,,
Stage071,Stage071_12,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage071_12,Stage071_13,,
Stage071,Stage071_13,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage071_13,Stage071_14,,
Stage071,Stage071_14,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage071_14,Stage071_15,,
Stage071,Stage071_15,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage071_15,Stage071_16,,
Stage071,Stage071_16,CustomAvatar,,10008,Idle,,,,,,DialogName1,DialogContentsStage071_16,Stage071_17,,
Stage071,Stage071_17,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage071_17,Stage071_18,,
Stage071,Stage071_18,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage071_18,Stage071_19,,
Stage071,Stage071_19,MSWAvatar,,,Bewildered,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage071_19,Stage071_20,,
Stage071,Stage071_20,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage071_20,Stage071_21,,
Stage071,Stage071_21,MSWAvatar,,,Bewildered,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage071_21,Stage071_22,,
Stage071,Stage071_22,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage071_22,Stage071_23,,
Stage071,Stage071_23,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage071_23,Stage071_24,,
Stage071,Stage071_24,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage071_24,Stage071_25,,
Stage071,Stage071_25,MSWAvatar,,,Idle,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage071_25,Stage071_26,,
Stage071,Stage071_26,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage071_26,Stage071_27,,
Stage071,Stage071_27,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage071_27,Stage071_28,,
Stage071,Stage071_28,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage071_28,Stage071_29,,
Stage071,Stage071_29,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage071_29,,,
Stage072,Stage072_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_1,Stage072_2,,
Stage072,Stage072_2,Sprite,0eba3cf6f7524b47b5554e1c5a394a8d,,,,,,1,,DialogName12,DialogContentsStage072_2,Stage072_3,,
Stage072,Stage072_3,MSWAvatar,,,Smile,,,,,,DialogName3,DialogContentsStage072_3,Stage072_4,,
Stage072,Stage072_4,Sprite,4d3124ff70344a49b9b5acf70c197245,,,,,,1,,DialogName12,DialogContentsStage072_4,Stage072_5,,
Stage072,Stage072_5,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_5,Stage072_6,,
Stage072,Stage072_6,Sprite,51f9daaca46349fa8f7ab181b19d5399,,,,,,1,,DialogName12,DialogContentsStage072_6,Stage072_7,,
Stage072,Stage072_7,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_7,Stage072_8,,
Stage072,Stage072_8,Sprite,561f01eb7b854483af295fe1a38f4600,,,,,,1,,DialogName11,DialogContentsStage072_8,Stage072_9,,
Stage072,Stage072_9,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage072_9,Stage072_10,,
Stage072,Stage072_10,Sprite,4d3124ff70344a49b9b5acf70c197245,,,,,,1,,DialogName11,DialogContentsStage072_10,Stage072_11,,
Stage072,Stage072_11,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage072_11,Stage072_12,,
Stage072,Stage072_12,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,1,,DialogName4,DialogContentsStage072_12,Stage072_13,,
Stage072,Stage072_13,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_13,Stage072_14,,
Stage072,Stage072_14,Sprite,66211d22bed546149fe02b7c470c2ecc,,,,,,1,,DialogName8,DialogContentsStage072_14,Stage072_15,,
Stage072,Stage072_15,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage072_15,Stage072_16,,
Stage072,Stage072_16,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,1,,DialogName8,DialogContentsStage072_16,Stage072_17,,
Stage072,Stage072_17,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_17,Stage072_18,,
Stage072,Stage072_18,Sprite,66211d22bed546149fe02b7c470c2ecc,,,,,,1,,DialogName8,DialogContentsStage072_18,Stage072_19,,
Stage072,Stage072_19,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage072_19,Stage072_20,,
Stage072,Stage072_20,Sprite,ac5ee159ee234ed8923967235baafd4f,,,,,,1,,DialogName8,DialogContentsStage072_20,Stage072_21,,
Stage072,Stage072_21,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage072_21,Stage072_22,,
Stage072,Stage072_22,Sprite,79173667584f41ecb7c07a5c89666e34,,,,,,1,,DialogName8,DialogContentsStage072_22,Stage072_23,,
Stage072,Stage072_23,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage072_23,Stage072_24,,
Stage072,Stage072_24,MSWAvatar,,,qBlue,,,,,,DialogName3,DialogContentsStage072_24,,,
Stage073,Stage073_1,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage073_1,Stage073_2,,
Stage073,Stage073_2,CustomAvatar,,10009,Idle,,,,,,DialogName27,DialogContentsStage073_2,Stage073_3,,
Stage073,Stage073_3,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage073_3,Stage073_4,,
Stage073,Stage073_4,CustomAvatar,,10009,Smile,,,,,,DialogName27,DialogContentsStage073_4,Stage073_5,,
Stage073,Stage073_5,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage073_5,Stage073_6,,
Stage073,Stage073_6,CustomAvatar,,10009,Smile,,,,,,DialogName27,DialogContentsStage073_6,Stage073_7,,
Stage073,Stage073_7,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_7,Stage073_8,,
Stage073,Stage073_8,MSWAvatar,,,Hit,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_8,Stage073_9,,
Stage073,Stage073_9,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage073_9,Stage073_10,,
Stage073,Stage073_10,MSWAvatar,,,Troubled,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_10,Stage073_11,,
Stage073,Stage073_11,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage073_11,Stage073_12,,
Stage073,Stage073_12,MSWAvatar,,,Troubled,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_12,Stage073_13,,
Stage073,Stage073_13,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage073_13,Stage073_14,,
Stage073,Stage073_14,MSWAvatar,,,Bewildered,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_14,Stage073_15,,
Stage073,Stage073_15,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage073_15,Stage073_16,,
Stage073,Stage073_16,MSWAvatar,,,Troubled,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_16,Stage073_17,,
Stage073,Stage073_17,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage073_17,Stage073_18,,
Stage073,Stage073_18,MSWAvatar,,,Oops,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage073_18,Stage073_19,,
Stage073,Stage073_19,MSWAvatar,,,Idle,,,,,GrayScaleMaterial,DialogName3,DialogContentsStage073_19,Stage073_20,,
Stage073,Stage073_20,MSWAvatar,,,Idle,,,,,GrayScaleMaterial,DialogName3,DialogContentsStage073_20,,,
Stage074,Stage074_1,MSWAvatar,,,Idle,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_1,Stage074_2,,
Stage074,Stage074_2,MSWAvatar,,,Chu,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_2,Stage074_3,,
Stage074,Stage074_3,MSWAvatar,,,Wink,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_3,Stage074_4,,
Stage074,Stage074_4,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage074_4,Stage074_5,,
Stage074,Stage074_5,MSWAvatar,,,Shine,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_5,Stage074_6,,
Stage074,Stage074_6,MSWAvatar,,,Love,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_6,Stage074_7,,
Stage074,Stage074_7,MSWAvatar,,,Dam,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_7,Stage074_8,,
Stage074,Stage074_8,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage074_8,Stage074_9,,
Stage074,Stage074_9,MSWAvatar,,,Glitter,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_9,Stage074_10,,
Stage074,Stage074_10,CustomAvatar,,10009,Idle,,,,,,DialogName27,DialogContentsStage074_10,Stage074_11,,
Stage074,Stage074_11,MSWAvatar,,,Bewildered,e7a5810cc65d4590b2e26b87e398eb77,,,,,DialogName3,DialogContentsStage074_11,Stage074_12,,
Stage074,Stage074_12,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage074_12,Stage074_13,,
Stage074,Stage074_13,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage074_13,Stage074_14,,
Stage074,Stage074_14,CustomAvatar,,10008,Idle,,,,,,DialogName26,DialogContentsStage074_14,Stage074_15,,
Stage074,Stage074_15,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage074_15,Stage074_16,,
Stage074,Stage074_16,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage074_16,Stage074_17,,
Stage074,Stage074_17,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage074_17,,,
Stage075,Stage075_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_1,Stage075_2,,
Stage075,Stage075_2,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_2,Stage075_3,,
Stage075,Stage075_3,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage075_3,Stage075_4,,
Stage075,Stage075_4,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_4,Stage075_5,,
Stage075,Stage075_5,CustomAvatar,,10008,Idle,,,,,GrayScaleMaterial,DialogName26,DialogContentsStage075_5,Stage075_6,,
Stage075,Stage075_6,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage075_6,Stage075_7,,
Stage075,Stage075_7,MSWAvatar,,,Angry,e7a5810cc65d4590b2e26b87e398eb77,,,,GrayScaleMaterial,DialogName3,DialogContentsStage075_7,Stage075_8,,
Stage075,Stage075_8,CustomAvatar,,10009,Hit,,,,,GrayScaleMaterial,DialogName27,DialogContentsStage075_8,Stage075_9,,
Stage075,Stage075_9,MSWAvatar,,,Oops,e7a5810cc65d4590b2e26b87e398eb77,,,,GrayScaleMaterial,DialogName3,DialogContentsStage075_9,Stage075_10,,
Stage075,Stage075_10,CustomAvatar,,10009,Idle,,,,,GrayScaleMaterial,DialogName27,DialogContentsStage075_10,Stage075_11,,
Stage075,Stage075_11,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage075_11,Stage075_12,,
Stage075,Stage075_12,MSWAvatar,,,Angry,e7a5810cc65d4590b2e26b87e398eb77,,,,GrayScaleMaterial,DialogName3,DialogContentsStage075_12,Stage075_13,,
Stage075,Stage075_13,Anim,f9e2a7a3d4664104b2c198674baa5479,,,,,,,GrayScaleMaterial,DialogName28,DialogContentsStage075_13,Stage075_14,,
Stage075,Stage075_14,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage075_14,Stage075_15,,
Stage075,Stage075_15,MSWAvatar,,,Angry,e7a5810cc65d4590b2e26b87e398eb77,,,,GrayScaleMaterial,DialogName3,DialogContentsStage075_15,Stage075_16,,
Stage075,Stage075_16,CustomAvatar,,10001,Troubled,,,,,GrayScaleMaterial,DialogName6,DialogContentsStage075_16,Stage075_17,,
Stage075,Stage075_17,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage075_17,Stage075_18,,
Stage075,Stage075_18,MSWAvatar,,,Cry,,,,,,DialogName3,DialogContentsStage075_18,Stage075_19,,
