key,name,text,event,option,thumb,emotion,theOtherName,theOtherThumb,localizationKey
crafter_3,141003,"뭣도 모르고 소울들을 착취한 꼴이라니, 한심하구나.",,,soul,,,,dialog_935
crafter_3,111001,"책임져, 대장장이!!",,,soul,,,,dialog_936
crafter_3,111003,☆책★임☆져★,,,soul,,,,dialog_937
crafter_3,151001,...,,,soul,,,,dialog_938
crafter_3,crafter,이 사실을 알았더라면 마구잡이로 무기를 만들지 않았을 텐데...,,,npc,,,,dialog_939
crafter_3,player,소울들이 책임지라고 난리인데 어쩌실 건가요?,,,avatar,흐음,crafter,npc,dialog_940
crafter_3,crafter,앞으로는 절대 무기를 더 만들어내지 않겠네. 약속하지.,,,npc,,,,dialog_941
crafter_3,crafter,이미 흩어져버린 소울들을 구하는 데에만 쓰도록 하겠네. 그대로 둘 수는 없을 테니.,,,npc,,,,dialog_942
crafter_3,player,"네, 그러셔야죠.",,,avatar,흐음,crafter,npc,dialog_943
crafter_3,crafter,혹시 정확한 사용 방법에 대한 건 아직 모르나?,,,npc,,,,dialog_944
crafter_3,crafter,섣불리 사용하기는 조금 겁나는구먼. 혹여나 또 실수할 수도 있잖나.,,,npc,,,,dialog_945
crafter_3,player,"흠, 자료를 좀 더 찾아볼게요.",,,avatar,,crafter,npc,dialog_946
crafter_3,crafter,고맙네. 부탁 좀 합세.,,,npc,,,,dialog_947
quest_72_completed,111001,"저 대장장이가 모든 사건의 원흉인데, 소울 블렌더를 계속 맡겨도 되는 거야?",,,soul,,,,dialog_948
quest_72_completed,141003,동감한다. 계속 맡기는 건 좀 아니지 않나?,,,soul,,,,dialog_949
quest_72_completed,player,그치만 어쩔 수 없어.,,,avatar,눈치,141003,soul,dialog_950
quest_72_completed,player,나 혼자서 소울들을 구하고 소울 블렌더까지 관리하기엔 역부족이야.,,,avatar,,141003,soul,dialog_951
quest_72_completed,player,"다른 사람의 도움은 꼭 필요할 것 같은데, 이제 와서 저 대장장이가 아닌 사람에게 맡기는 것보다는 낫지 않을까?",,,avatar,,141003,soul,dialog_952
quest_72_completed,151001,그게 더 불안해...,,,soul,,,,dialog_953
quest_72_completed,111001,"흠, 그렇긴 하지! 그럼 소울 블렌더를 또 막 사용해서 문제가 되지 않게 하자!",,,soul,,,,dialog_954
quest_72_completed,111001,정확한 사용 방법을 알려줘야겠어!,,,soul,,,,dialog_955
quest_72_completed,player,"도서관에는 눈에 띄는 자료가 더 안 보였으니까, 이번엔 더 더 더 높은 고위 간부를 잡아볼까?",,,avatar,반짝,111001,soul,dialog_956
quest_73_completed,player,역시 높은 신도가 정보를 갖고 있었어!,,,avatar,초롱,,,dialog_957
quest_73_completed,player,이번 문서는 '무르 7세의 소울 블렌더 실험 결과'!,,,avatar,초롱,,,dialog_958
quest_73_completed,111001,읽어줘 봐!,,,soul,,,,dialog_959
quest_73_completed,player,"""무르 7세의 소울 블렌더 실험 결과""",,,avatar,,,,dialog_960
quest_73_completed,player,"""실험 A. 모험가 소울은 기억을 잃고 자신이 무기에서 태어난 것으로 인지함.""",,,avatar,,,,dialog_961
quest_73_completed,141003,이미 아는 사실이군.,,,soul,,,,dialog_962
quest_73_completed,player,"""실험 B. 모험가가 가장 아끼던 물건을 소울 블렌더에 넣으면, 모험가가 주로 사용하던 무기로 변하며 그 모험가의 소울이 깃듦.""",,,avatar,,,,dialog_963
quest_73_completed,111001,그래서 소울 블렌더에 넣었을 때 모든 물건이 무기로 바뀐 게 아니구나.,,,soul,,,,dialog_964
quest_73_completed,151001,그리고 잡동사니가 아니라 유품이었고...,,,soul,,,,dialog_965
quest_73_completed,player,"""실험 C. 무기 2개를 소울 블렌더에 넣으면 합칠 수 있는데, 한 무기로 소울이 모두 이동하며 다른 무기는 소멸하는 원리임.""",,,avatar,,,,dialog_966
quest_73_completed,111003,이것도 아는 사실-★,,,soul,,,,dialog_967
quest_73_completed,player,"""실험 D. 다른 종류의 무기를 소울 블렌더로 합치면 점차 불안정해지다가 파괴될 수 있으며, 그 과정에서 일부 소울이 조각날 수 있음.""",,,avatar,,,,dialog_968
quest_73_completed,player,"오, 이건 완전 너네 얘기잖아?",,,avatar,,,,dialog_969
quest_73_completed,player,소울칼리버랑 소울 피스에 대한 내용인 것 같네.,,,avatar,,,,dialog_970
quest_73_completed,111001,"사용 설명서까지는 아니지만, 이 정도면 필요한 내용이 대충 다 들어있는 것 같아!",,,soul,,,,dialog_971
quest_73_completed,141003,그 대장장이가 또 실수하지 않게 이 내용을 분명하게 전달하거라.,,,soul,,,,dialog_972
quest_73_completed,player,그래야겠다. 가자!,,,avatar,,141003,soul,dialog_973
crafter_4,player,"신전에서 소울 블렌더 사용 설명서는 못 찾았지만, '무르 7세의 소울 블렌더 실험 결과'라는 문서를 찾았어요.",,,avatar,,,,dialog_974
crafter_4,crafter,"오, 어떤 내용인지 알려주게.",,,npc,,,,dialog_975
crafter_4,player,('무르 7세의 소울 블렌더 실험 결과' 내용을 설명한다.)\n.....소울 블렌더......어쩌구....실험....저쩌구...........유품......불안정...이러쿵....파괴....저러쿵........,,,avatar,,crafter,npc,dialog_976
crafter_4,crafter,그걸 들으니 소울 블렌더가 왜 특정 물건에만 동작했는지 확실히 알겠군.,,,npc,,,,dialog_977
crafter_4,player,어느 정도 필요한 내용은 다 들었죠?,,,avatar,,crafter,npc,dialog_978
crafter_4,crafter,신전에는 정말이지 많은 정보가 있나 보군.,,,npc,,,,dialog_979
crafter_4,player,그쵸. 도서관에 있던 많은 자료를 신도들이 다 채갔지만... 아! 그러고 보니...!,,,avatar,,,,dialog_980
crafter_4,player,어떤 신관이 분명히 소울을 책에서만 봤다고 했어요.,,,avatar,,crafter,npc,dialog_981
crafter_4,player,소울 블렌더를 가지고 있었다면 소울을 마구잡이로 만들어내고 이용할 녀석들인데...,,,avatar,,crafter,npc,dialog_982
crafter_4,crafter,소울 블렌더가 없나 보구먼. 제작도 금지되었고 프로토타입마저 폐기됐었다고 했으니...,,,npc,,,,dialog_983
crafter_4,crafter,내가 추측하기엔 이 소울 블렌더가 폐기됐다는 그 프로토타입인 것 같다네.,,,npc,,,,dialog_984
crafter_4,player,그럴 가능성이 높네요. 그게 유일한 프로토타입이어야 할 텐데.,,,avatar,,crafter,npc,dialog_985
crafter_4,crafter,"거기에 더불어, 신전에서 소울 블렌더 제작법을 모르는지도 확실히 확인해야 한다네.",,,npc,,,,dialog_986
crafter_4,player,신전에 정말로 소울 블렌더가 없는 게 맞는지 직접 두 눈으로 확인하고 올게요.,,,avatar,,crafter,npc,dialog_987
quest_74_completed,111001,"저 대장장이랑 계속 일하는 게 찜찜하지만, 적어도 소울 블렌더를 악용할 사람으로 안 보이긴 하네.",,,soul,,,,dialog_988
quest_74_completed,111001,하지만 그런 것보다 우리가 원래 모험가였다는 사실이 충격이야...,,,soul,,,,dialog_989
quest_74_completed,141003,"이 몸이 과거에 이미 죽은 옛날 사람이라니, 믿을 수 없군.",,,soul,,,,dialog_990
quest_74_completed,111003,♥모험가♥였던 나는 얼마나 멋졌을까-☆,,,soul,,,,dialog_991
quest_74_completed,151001,우린 앞으로 뭘 해야 하지...?,,,soul,,,,dialog_992
quest_74_completed,player,너희 모두 당황스럽고 혼란스럽긴 할 거야...,,,avatar,한숨,151001,soul,dialog_993
quest_74_completed,player,우선은 아무것도 모르고 흩어져서 힘들어하고 있을 다른 소울들을 다 구해주자!,,,avatar,,151001,soul,dialog_994
quest_74_completed,player,그리고 나랑 힘을 합쳐서 앞으로 이런 일이 다신 안 생기도록 하는 걸 목표로 하자!,,,avatar,,151001,soul,dialog_995
quest_74_completed,111001,뭐라도 목표가 있어야 활력이 생기긴 하지!,,,soul,,,,dialog_996
quest_74_completed,141003,"그래, 뭐라도 해야겠지. 일단 계획대로 신전으로 출발하거라.",,,soul,,,,dialog_997
quest_74_completed,player,신전은 분명 더 많은 소울을 만들어내길 원할 거야.,,,avatar,,141003,soul,dialog_998
quest_74_completed,player,소울 블렌더가 없는 게 확실한지 직접 확인하고 오자!,,,avatar,반짝,141003,soul,dialog_999
quest_75_completed,executor,힘으로 이길 순 없을 것 같으니 상대해 드리겠소. 무슨 용건인지 말씀하시오.,,,npc,,,,dialog_1000
quest_75_completed,player,소울 블렌더 갖고 있어?,,,avatar,초롱,executor,npc,dialog_1001
quest_75_completed,executor,없소. 함부로 탐욕을 드러내지 마시오.,,,npc,,,,dialog_1002
quest_75_completed,player,"(오호, 진짜 없구나?)",,,avatar,반짝,executor,npc,dialog_1003
quest_75_completed,player,내가 갖고 싶어서가 아니고 너네가 괜히 위험한 짓 할 것 같아서 확인하러 온 거야.,,,avatar,흐음,executor,npc,dialog_1004
quest_75_completed,executor,그런 목적이라면 부탁이 있소.,,,npc,,,,dialog_1005
quest_75_completed,player,응? 무슨 염치지? 일단 말해 봐.,,,avatar,당황,executor,npc,dialog_1006
quest_75_completed,executor,당신도 알겠지만 소울 블렌더는 프로토타입 단계에서 금지당했고 제작법 역시 아무도 모르오.,,,npc,,,,dialog_1007
quest_75_completed,executor,심지어 단 하나뿐인 프로토타입조차 찾지 못했소.,,,npc,,,,dialog_1008
quest_75_completed,player,(당연히 못 찾지. 스미티아가 이미 가져갔으니까.),,,avatar,꺄오,executor,npc,dialog_1009
quest_75_completed,executor,신전에서는 그래서 비슷한 도구라도 만들어 보려고 노력하고 있소. 물론 성과도 있었소.,,,npc,,,,dialog_1010
quest_75_completed,player,헉! 성과가 있었다고?!,,,avatar,분노,executor,npc,dialog_1011
quest_75_completed,executor,"모험가의 영혼을 감지해 모험가의 모습을 재현하는 도구를 만들었소. 쉽게 말해, 모험가 복제기라고 할 수 있소.",,,npc,,,,dialog_1012
quest_75_completed,executor,"강한 모험가의 영혼에게 도움을 받기 위한 도구였고, 실제로 모험가의 모습을 잘 재현해내고 있소.",shake,,npc,,,,dialog_1013
quest_75_completed,player,그런 게 가능하다고?!?!?,,,avatar,분노,executor,npc,dialog_1014
quest_75_completed,player,근데 뭐가 부탁이란 거야? 원하던 일에 성공한 것 아냐?,,,avatar,흐음,executor,npc,dialog_1015
quest_75_completed,executor,그 도구가 통제를 잃고 강한 모험가를 무작정 흉내 내고 아무나 공격하는 폭주 상태가 되었소.,,,npc,,,,dialog_1016
quest_75_completed,executor,현재는 시그너스라는 자의 모습을 재현하고 있소.,,,npc,,,,dialog_1017
quest_75_completed,executor,"염치없는 건 알지만, 신전이 다 무너지게 생겼으니 도와주시오.",,,npc,,,,dialog_1018
quest_75_completed,executor,도구를 통제하고 온전히 돌려주면 더 좋을 것 같소.,,,npc,,,,dialog_1019
quest_75_completed,player,"사연은 잘 들었는데, 내가 왜 도와야 하지?",,,avatar,,executor,npc,dialog_1020
quest_75_completed,executor,그럼 뭐 알아서 하겠소. 잘 가시오.,,,npc,,,,dialog_1021
quest_75_completed,player,성격이 왜 이렇게 급해? 어떤 도구인지 궁금하니까 특별히 도와주지.,,,avatar,,executor,npc,dialog_1022
quest_75_completed,player,(도구를 완전히 고장 내서 연구를 모두 물거품으로 만들어야지.),,,avatar,반짝,executor,npc,dialog_1023
quest_76_completed,player,신전은 정말이지 소울을 악용할 생각뿐인 것 같아.,,,avatar,한숨,,,dialog_1024
quest_76_completed,111001,모험가 복제기가 네 흉내 잘 내던데 너 자신과 싸운 소감은 어때?!,,,soul,,,,dialog_1025
quest_76_completed,player,역시 난 아주 강해.,,,avatar,꺄오,111001,soul,dialog_1026
quest_76_completed,151001,...,,,soul,,,,dialog_1027
quest_76_completed,player,"어떻게 만든 도구인지는 몰라도, 소울을 흡수한 몬스터들이 저런 곳에 쓰인 게 아닐까 싶네.",,,avatar,,151001,soul,dialog_1028
quest_76_completed,141003,저런 것들에게 소울 블렌더가 넘어가는 건 있어서 안 될 일이지.,,,soul,,,,dialog_1029
quest_76_completed,141003,대장장이에게 잘 간수하라고 신신당부하고 오너라.,,,soul,,,,dialog_1030
quest_76_completed,player,"네, 네~!",,,avatar,,141003,soul,dialog_1031
crafter_5,player,신전에 소울 블렌더가 없는 게 맞는지 확인하고 왔어요.,,,avatar,,,,dialog_1032
crafter_5,player,소울 블렌더와 비슷한 도구를 만들다가 사고를 쳤더라구요.,,,avatar,,,,dialog_1033
crafter_5,player,그래서 도와주는 척 도구를 완전히 고장 내고 왔죠!,,,avatar,꺄오,,,dialog_1034
crafter_5,crafter,"오, 아주 잘했군.",,,npc,,,,dialog_1035
crafter_5,crafter,소울 블렌더도 없고 연구도 망쳐버렸으니 아무 것도 할 수 없을 걸세.,,,npc,,,,dialog_1036
crafter_5,player,소울 블렌더가 신전 녀석들처럼 악랄한 자들의 손에 넘어가지 않도록 잘 간수해야 해요. 꼭이요!,,,avatar,,crafter,npc,dialog_1037
crafter_5,crafter,알겠네. 나만 믿게나.,,,npc,,,,dialog_1038
crafter_5,111003,☆믿★는☆다★고☆,,,soul,,,,dialog_1039
quest_77_completed,player,이제 정말로 소울이 더 퍼져 나간 곳이 없을 거야.,,,avatar,,,,dialog_1040
quest_77_completed,111001,지금까지 지나온 곳에서 미처 못 구한 소울들만 다 구하면 돼!,,,soul,,,,dialog_1041
quest_77_completed,141003,훨씬 여유가 생기겠군. 수고 많았다.,,,soul,,,,dialog_1042
quest_77_completed,151001,고마워...,,,soul,,,,dialog_1043
quest_77_completed,111003,♥메소전사 멋지다♥,,,soul,,,,dialog_1044
quest_77_completed,player,고맙긴! 흩어진 소울들은 아직도 많을 거니까 힘내자!,,,avatar,,111003,soul,dialog_1045
quest_77_completed,player,너희 소울 피스도 찾아야 하니까 할 일이 산더미라고~!,,,avatar,꺄오,111003,soul,dialog_1046
boss_cygnus,cygnus,네가 더 강해 보이는구나.,,,npc,,,,dialog_1047
boss_cygnus,player,?,,,avatar,,cygnus,cygnus,dialog_1048
soulDust_Success,soulDust,"정말 소울 더스트를 다 모아오다니! 좋아, 소울 피스 교환권을 줄게. 인벤토리를 확인해봐.",,,npc,,,,dialog_1049
soulDust_NeedSlot,soulDust,너 인벤토리가 꽉 찬 것 같은데? 소모품 슬롯을 비우고 다시 와.,,,npc,,,,dialog_1050
soulDust_Fail,soulDust,"소울 더스트가 모자라. 소울 더스트 1000개를 가져오면, 소울 피스 교환권 1장으로 바꿔줄게.",,,npc,,,,dialog_1051
limitLand_3,player,"세계 최고 모험가! 인기 폭발 모험가! 제 모험담이 듣고 싶으셨다고 들었습니다, 아저씨!!",,,avatar,반짝,,,dialog_1052
limitLand_3,limitLand,"오, 이게 누구신가, 하하!!",,,npc,,,,dialog_1053
limitLand_3,limitLand,"기다리고 있었단다, 하하하! 얼른 그동안의 얘기를 해 보거라, 하하!!",,,npc,,,,dialog_1054
limitLand_3,player,마을 앞 숲에서 시작해서! 무지 더운 사막도 가보고! 해적선도 타보고! 공장도 가보고! 쿠키나라도 가보고! 혹한기도 겪어보고! 신전도 털고! ,,,avatar,꺄오,limitLand,npc,dialog_1055
limitLand_3,player,"휴, 아주 다사다난했죠.",,,avatar,한숨,limitLand,npc,dialog_1056
limitLand_3,limitLand,"정말 즐거웠겠구나, 하하! 피곤하지는 않냐?",,,npc,,,,dialog_1057
limitLand_3,player,이제 좀 쉬니까 피로가 막 몰려오는 것 같아요.,,,avatar,눈치,limitLand,npc,dialog_1058
limitLand_3,limitLand,"모험가에겐 휴식도 중요하지, 하하!",,,npc,,,,dialog_1059
limitLand_3,limitLand,"훌륭한 모험가가 되려면 컨디션 관리도 잘 해야 한다고, 하하하!",,,npc,,,,dialog_1060
limitLand_3,limitLand,"내가 예전에 가봤던 온천이 있는데 거기서 피로를 녹이고 오는 게 어떻냐, 하하!",,,npc,,,,dialog_1061
limitLand_3,player,온천이요?! 좋죠!,,,avatar,초롱,limitLand,npc,dialog_1062
limitLand_3,limitLand,"약도를 줄 테니 잘 찾아가 보거라, 하하!",,,npc,,,,dialog_1063
limitLand_3,player,"네, 감사해요!",,,avatar,,limitLand,npc,dialog_1064
quest_78_completed,111003,☆온★천☆여★행☆신★난☆다★,,,soul,,,,dialog_1065
quest_78_completed,151001,온천... 따뜻하겠다...,,,soul,,,,dialog_1066
quest_78_completed,141003,저 인간이 의외로 이 몸의 교양 있는 취향에 맞는 곳을 추천해 주는 재주가 있구나.,,,soul,,,,dialog_1067
quest_78_completed,111001,모험가 너도 쉴 때가 됐지! 뜨끈한 온천물에 몸을 담그러 가자!,,,soul,,,,dialog_1068
quest_78_completed,player,온천 진짜로 오랜만이야! 빨리 다이빙해야지!!!,,,avatar,반짝,111001,soul,dialog_1069
stage_8_1,player,와!!!! 온천이다!!!!!,,,avatar,반짝,,,dialog_1070
stage_8_1,player,이 아름다운 자연이 어우러진 노천탕...!,,,avatar,초롱,,,dialog_1071
stage_8_1,player,온도와 습도까지 완벽하...,,,avatar,초롱,,,dialog_1072
stage_8_1,player,...지는 않나? 왜 이렇게 현기증이 나는 것 같지...?,,,avatar,당황,,,dialog_1073
stage_8_1,111001,음~ 온천의 열기 때문일까?,,,soul,,,,dialog_1074
stage_8_1,player,아니... 그것보다는 기운이 쭉 빠지는 게 왠지 익숙한데...,,,avatar,한숨,111001,soul,dialog_1075
stage_8_1,151001,여기 몬스터들을 봐...,,,soul,,,,dialog_1076
stage_8_1,141003,이럴 수가! 소울을 흡수했던 몬스터들과 비슷한 기운이구나.,,,soul,,,,dialog_1077
stage_8_1,player,기껏 쉬러 왔는데 이게 무슨...!,,,avatar,당황,141003,soul,dialog_1078
stage_8_1,111001,헉! 빨리 무기 들어!,,,soul,,,,dialog_1079
quest_79_completed,player,이게 뭔 일이야? 몬스터들에게서 소울 에그가 나오잖아?!,,,avatar,분노,,,dialog_1080
quest_79_completed,111001,소울칼리버 때랑 똑같은 일이 여기에도 생겼나 봐!,,,soul,,,,dialog_1081
quest_79_completed,player,그게 어떻게 가능하지?,,,avatar,,111001,soul,dialog_1082
quest_79_completed,player,소울 블렌더는 하나뿐이고 그것도 스미티아가 잘 갖고 있을 텐데...,,,avatar,한숨,111001,soul,dialog_1083
quest_79_completed,141003,역시 그 대장장이 꺼림칙하다고 하지 않았느냐!,,,soul,,,,dialog_1084
quest_79_completed,141003,빼돌린 게 분명하다. 배신자는 처단한다.,,,soul,,,,dialog_1085
quest_79_completed,player,"에이, 설마...! 스미티아에게 가서 직접 확인해 보고 오자.",,,avatar,,141003,soul,dialog_1086
crafter_6,crafter,"오랜만이군, 자네. 무슨 일이라도 생겼나?",,,npc,,,,dialog_1087
crafter_6,player,지금 한가롭게 인사할 때가 아니에요!,,,avatar,분노,crafter,npc,dialog_1088
crafter_6,player,쉬러 온천에 갔더니 소울칼리버랑 똑같은 일이 벌어져 있었다구요!,,,avatar,분노,crafter,npc,dialog_1089
crafter_6,player,몬스터들이 소울 에그를 떨어뜨려요!!,,,avatar,분노,crafter,npc,dialog_1090
crafter_6,crafter,뭐라고?!,,,npc,,,,dialog_1091
crafter_6,crafter,소울 블렌더는 내가 잘 갖고 있는데 어떻게 그런 일이...!,,,npc,,,,dialog_1092
crafter_6,player,소울 블렌더 잘 있는지 확인시켜 주세요.,,,avatar,,crafter,npc,dialog_1093
crafter_6,crafter,물론이네. 여기 잘 있다네.,,,npc,,,,dialog_1094
crafter_6,crafter,딱히 이상도 없어 보이...? 어?,,,npc,,,,dialog_1095
crafter_6,player,역시 무슨 이상이 있는 거죠!!!,,,avatar,분노,crafter,npc,dialog_1096
crafter_6,crafter,이상이라기보다는... 소울 블렌더에서 은은하게 바나나 향기가 난다네.,,,npc,,,,dialog_1097
crafter_6,player,엥? 바나나요?,,,avatar,당황,crafter,npc,dialog_1098
crafter_6,crafter,"흠, 바나나라면 원숭이가 바로 생각나긴 하는데.",,,npc,,,,dialog_1099
crafter_6,player,그러고 보니 온천에 원숭이가 많이 보이긴 했어요.,,,avatar,,crafter,npc,dialog_1100
crafter_6,player,한번 원숭이들을 추궁해 봐야겠네요.,,,avatar,,crafter,npc,dialog_1101
quest_81_completed,WildMonkey,무슨 일이냐숭숭?,,,npc,,,,dialog_1102
quest_81_completed,player,네가 소울 블렌더 건드렸지?,,,avatar,분노,WildMonkey,npc,dialog_1103
quest_81_completed,WildMonkey,바나나 먹어야 하니까 말 걸지 마라숭숭.,,,npc,,,,dialog_1104
quest_81_completed,player,바나나 좋아하는구나? 바나나 줄 테니까 말해 봐.,,,avatar,,WildMonkey,npc,dialog_1105
quest_81_completed,WildMonkey,소울 블렌더 말이냐숭숭? 온천 주인장이 그걸 훔쳐오면 바나나를 준다고 했숭숭.,,,npc,,,,dialog_1106
quest_81_completed,player,훔쳤다고?! 주인장이 누군데!,,,avatar,분노,WildMonkey,npc,dialog_1107
quest_81_completed,WildMonkey,아주 뚱뚱한 고양이 모습을 하고 있숭숭.,,,npc,,,,dialog_1108
quest_81_completed,player,훔쳐서 무슨 짓을 한 거야?,,,avatar,,WildMonkey,npc,dialog_1109
quest_81_completed,WildMonkey,난 그냥 주인장한테 바나나를 받아서 먹고 있었숭숭.,,,npc,,,,dialog_1110
quest_81_completed,WildMonkey,그런데 주인장이 다시 왔숭숭. 소울 블렌더를 들키지 않고 원래 위치에 되돌려 놓으면 바나나를 또 준다고 했숭숭.,,,npc,,,,dialog_1111
quest_81_completed,WildMonkey,그래서 훌륭하게 임무 완수하고 돌아왔숭숭.,,,npc,,,,dialog_1112
quest_81_completed,WildMonkey,다 말해줬으니 바나나 줘라숭숭.,,,npc,,,,dialog_1113
quest_81_completed,player,"아하, 잘 들었어.",,,avatar,,WildMonkey,npc,dialog_1114
quest_81_completed,player,근데 나쁜 짓 한 원숭이한테 줄 바나나는 없어.,,,avatar,흐음,WildMonkey,npc,dialog_1115
quest_81_completed,WildMonkey,그런 게 어디 있냐숭숭!!!! 바나나 줘라숭숭!!!!!,,,npc,,,,dialog_1116
quest_81_completed,111001,"어우, 시끄러!",,,soul,,,,dialog_1117
quest_81_completed,111001,아무튼 이 사건의 진짜 범인은 이 온천의 주인장인 것 같네!,,,soul,,,,dialog_1118
quest_81_completed,111003,♥탐정이 된 기분이야♥,,,soul,,,,dialog_1119
quest_81_completed,player,온천 주인장한테 왜 이런 짓을 벌인 건지 물어보러 가자.,,,avatar,,111003,soul,dialog_1120
quest_82_completed,kingSageCat,돈은 내고 목욕하는 것이옹?,,,npc,,,,dialog_1121
quest_82_completed,player,돈?! 어디서 도둑질하는 주제에 돈타령이야!,,,avatar,분노,kingSageCat,npc,dialog_1122
quest_82_completed,player,원숭이한테 소울 블렌더 훔치라는 명령은 왜 한 거야?!,,,avatar,분노,kingSageCat,npc,dialog_1123
quest_82_completed,kingSageCat,당연한 걸 왜 묻냐옹? 고양이는 영역 동물이라 다른 데로 안 나가니까 시켰다옹.,,,npc,,,,dialog_1124
quest_82_completed,player,"아니, 왜 원숭이한테 명령한 건지를 묻는 게 아니잖아! 왜 훔친 거냐고!!",,,avatar,분노,kingSageCat,npc,dialog_1125
quest_82_completed,kingSageCat,진작 그렇게 질문하시지옹!,,,npc,,,,dialog_1126
quest_82_completed,kingSageCat,어떤 손님이 그렇게 하면 돈을 준다고 했으니까다옹!,,,npc,,,,dialog_1127
quest_82_completed,kingSageCat,돈이 최고다옹.,,,npc,,,,dialog_1128
quest_82_completed,111001,"원숭이는 바나나를, 고양이는 돈을 원해서 시키는 대로 했을 뿐이네.",,,soul,,,,dialog_1129
quest_82_completed,141003,"저렇게나 물욕이 넘쳐서야, 쯧.",,,soul,,,,dialog_1130
quest_82_completed,player,돈 준다고 그런 일을 덥석 수락하면 어떡해...,,,avatar,한숨,141003,soul,dialog_1131
quest_82_completed,kingSageCat,돈이 최고다옹!!,,,npc,,,,dialog_1132
quest_82_completed,player,그 손님 인상착의는 기억해?,,,avatar,한숨,kingSageCat,npc,dialog_1133
quest_82_completed,kingSageCat,제대로 안 봤다옹!,,,npc,,,,dialog_1134
quest_82_completed,player,자랑이네. 조금이라도 기억나는 거 없어?,,,avatar,분노,kingSageCat,npc,dialog_1135
quest_82_completed,kingSageCat,음... 덩치가 크고 초록색이었다옹!,,,npc,,,,dialog_1136
quest_82_completed,player,알겠어. 일단 비슷한 손님이 있나 둘러보자.,,,avatar,,kingSageCat,npc,dialog_1137
quest_83_completed,player,이쪽 저쪽 다 둘러봤는데 덩치 큰 초록색의 누군가는 안 보여.,,,avatar,한숨,,,dialog_1138
quest_83_completed,111001,이미 지나간 건 아닐까?,,,soul,,,,dialog_1139
quest_83_completed,151001,그런 것 같아...,,,soul,,,,dialog_1140
quest_83_completed,player,이대로 있을 수는 없지!,,,avatar,,151001,soul,dialog_1141
quest_83_completed,player,온천의 다른 손님들한테 덩치 큰 초록색 손님을 본 적 있는지 물어보자.,,,avatar,,151001,soul,dialog_1142
quest_84_completed,player,탕 안에 원숭이들이 한가득이었어. 보는 눈이 많아서 다행이다!,,,avatar,,,,dialog_1143
quest_84_completed,player,원숭이들이 초록색이라면 저쪽 탕에서 개구리를 많이 봤다고 했어!,,,avatar,,,,dialog_1144
quest_84_completed,111003,초록색 발견~♥,,,soul,,,,dialog_1145
quest_84_completed,111001,개구리...?,,,soul,,,,dialog_1146
quest_84_completed,player,아무튼 초록색이라니까 용의자야!,,,avatar,,111001,soul,dialog_1147
quest_84_completed,player,"범인 냄새가 난다, 킁킁. 당장 검거하러 가자!",,,avatar,,111001,soul,dialog_1148
quest_85_completed,frog,깨굴...! 얌전히 목욕하고 있는데 왜 방해야!! 깨굴굴!!!!,,,frog,,,,dialog_1149
quest_85_completed,player,초록색이긴 한데... 몸집이 엄청 작네...?,,,avatar,당황,frog,frog,dialog_1150
quest_85_completed,151001,범인이 아닌 것 같아...,,,soul,,,,dialog_1151
quest_85_completed,141003,허탕쳤구나.,,,soul,,,,dialog_1152
quest_85_completed,frog,"사과해, 깨굴!!",,,frog,,,,dialog_1153
quest_85_completed,player,"헉, 미안해. 헷갈렸어.",,,avatar,눈치,frog,frog,dialog_1154
quest_85_completed,player,그럼 혹시 너 말고 덩치 큰 초록색의 누군가를 본 적 없어?,,,avatar,,frog,frog,dialog_1155
quest_85_completed,frog,"저 앞에 덩치 큰 초록색 슬라임이 있었다, 깨굴.",,,frog,,,,dialog_1156
quest_85_completed,frog,엉뚱한 개구리한테 이러지 말고 그 슬라임한테나 가!! 깨굴!!!,,,frog,,,,dialog_1157
quest_85_completed,player,"오호, 고마워! 방해해서 미안해!",,,avatar,꺄오,frog,frog,dialog_1158
quest_85_completed,111001,엄청나게 큰 초록색 슬라임? 이번엔 진짜 무조건 범인일 거야!,,,soul,,,,dialog_1159
quest_85_completed,111003,덩치 큰 초록색 발견~♥,,,soul,,,,dialog_1160
quest_85_completed,player,내 생각에도 이번엔 진짜인 것 같아! 얼른 잡아보자고~,,,avatar,반짝,111003,soul,dialog_1161
quest_86_completed,guardianAngelSlime,"뿌앵! 그만 때려, 그만!!",,,guardianAngelSlime_hit,,,,dialog_1162
quest_86_completed,player,소울 블렌더 네가 훔쳐달라고 시켰지!?,,,avatar,,guardianAngelSlime_hit,guardianAngelSlime_hit,dialog_1163
quest_86_completed,guardianAngelSlime,"맞아, 내가 시켰어! 다 말할 테니까 그만 때려~!! 꾸엥!",,,guardianAngelSlime_hit,,,,dialog_1164
quest_86_completed,guardianAngelSlime,"은밀하게 훔치는 건 고양이가 잘할 것 같았는데, 마침 들른 이 온천의 주인이 고양이더라구~!",,,guardianAngelSlime,,,,dialog_1165
quest_86_completed,guardianAngelSlime,그래서 돈을 주고 의뢰를 해봤어! 내가 직접 하기엔 너무 눈에 띄잖아?,,,guardianAngelSlime,,,,dialog_1166
quest_86_completed,player,"뭐, 그럴 덩치긴 하네.",,,avatar,흐음,guardianAngelSlime,guardianAngelSlime,dialog_1167
quest_86_completed,player,"아니, 그게 문제가 아니고...! 왜 그런 의뢰를 한 거야?",,,avatar,분노,guardianAngelSlime,guardianAngelSlime,dialog_1168
